2,123,1,2020-05-14 01:34:59.309067
3,123,1,2020-05-14 01:36:27.126021
4,124,1,2020-05-14 09:00:19.654117
5,124,1,2020-05-14 09:04:24.886461
6,124,1,2020-05-14 09:26:05.907315
7,124,1,2020-05-14 09:27:53.123511
8,124,1,2020-05-14 10:02:23.375037
9,124,1,2020-05-14 10:03:07.404136
10,124,1,2020-05-14 10:04:03.437193
11,124,1,2020-05-14 10:04:24.602830
12,124,1,2020-05-14 10:05:03.677611
13,124,1,2020-05-14 10:06:34.040928
14,124,1,2020-05-14 10:07:29.508291
15,124,1,2020-05-14 10:08:14.971777
16,124,1,2020-05-14 10:09:43.380011
17,124,1,2020-05-14 10:10:09.347288
18,124,1,2020-05-14 10:10:38.772640
19,124,1,2020-05-14 10:11:14.662648
20,124,1,2020-05-14 10:11:22.169302
21,124,1,2020-05-14 10:11:37.832886
22,122,1,2020-05-15 10:01:58.694752
23,122,1,2020-05-15 10:09:57.260957
24,122,1,2020-05-15 10:14:16.759466
25,122,1,2020-05-15 10:14:57.572954
26,122,1,2020-05-15 10:15:23.491504
27,122,1,2020-05-15 10:16:47.685054
28,122,1,2020-05-15 10:20:20.662876
29,122,1,2020-05-15 10:20:51.707965
30,122,1,2020-05-15 10:23:44.374940
31,122,1,2020-05-15 10:24:06.780620
32,122,1,2020-05-15 10:26:14.241128
33,123,1,2020-05-15 23:55:36.701485
34,123,1,2020-05-16 00:10:09.256801
35,123,1,2020-05-16 00:12:49.673067
36,123,1,2020-05-16 00:18:38.059917
37,123,1,2020-05-16 00:19:48.308584
38,123,1,2020-05-16 00:21:49.600084
39,123,1,2020-05-16 00:22:34.735093
40,123,1,2020-05-16 00:23:57.132354
41,123,1,2020-05-16 00:25:40.390357
42,123,1,2020-05-16 00:26:36.374997
43,123,1,2020-05-16 00:34:49.149393
44,123,1,2020-05-16 01:00:55.901510
45,123,1,2020-05-16 01:04:38.880005
46,123,1,2020-05-16 01:32:16.086089
47,123,1,2020-05-16 01:33:15.139202
48,123,1,2020-05-16 01:33:50.470861
49,123,1,2020-05-16 01:34:20.743248
50,123,1,2020-05-16 01:34:40.254790
51,123,1,2020-05-16 01:35:03.799630
52,123,1,2020-05-16 01:35:23.551684
53,123,1,2020-05-16 01:35:44.154213
54,123,1,2020-05-16 02:09:09.405916
55,123,1,2020-05-16 02:10:48.365428
56,123,1,2020-05-16 03:12:49.688813
57,123,1,2020-05-16 03:13:14.193608
58,123,1,2020-05-16 03:14:07.659743
59,123,1,2020-05-16 03:16:11.475302
60,123,1,2020-05-16 03:16:52.143234
61,123,1,2020-05-16 03:17:22.503458
62,123,1,2020-05-16 03:18:09.199291
63,123,1,2020-05-16 03:18:50.019780
64,123,1,2020-05-16 03:19:22.037158
65,123,1,2020-05-16 03:20:36.693396
66,123,1,2020-05-16 03:21:09.077283
67,123,1,2020-05-16 03:22:14.925583
68,123,1,2020-05-16 03:22:16.329981
69,123,1,2020-05-16 03:25:39.363863
70,123,1,2020-05-16 03:50:50.692914
71,123,1,2020-05-16 16:51:20.241325
72,123,1,2020-05-16 16:52:24.613638
73,123,1,2020-05-16 18:49:49.071727
74,123,1,2020-05-17 13:11:00.402886
75,123,1,2020-05-17 13:24:59.455188
76,123,1,2020-05-17 14:06:52.788045
77,119,1,2020-05-17 18:57:01.178571
78,119,1,2020-05-17 19:45:09.785253
79,119,1,2020-05-17 19:57:43.130956
80,119,1,2020-05-17 21:04:30.132573
81,119,1,2020-05-17 21:40:44.354936
82,119,1,2020-05-17 21:54:22.140571
83,119,1,2020-05-17 22:00:05.877953
84,119,1,2020-05-17 22:00:47.770721
85,119,1,2020-05-17 22:01:12.292874
86,119,1,2020-05-17 22:11:01.496909
87,119,1,2020-05-17 22:15:07.235930
88,119,1,2020-05-17 22:17:42.194209
89,119,1,2020-05-17 22:23:14.748203
90,119,1,2020-05-17 22:29:06.730500
91,119,1,2020-05-17 22:33:12.961465
92,119,1,2020-05-17 22:35:16.477631
93,119,1,2020-05-17 22:37:34.833579
94,119,1,2020-05-17 22:38:53.220496
95,123,1,2020-05-17 22:44:40.454696
96,119,1,2020-05-17 23:23:31.386037
97,119,1,2020-05-17 23:28:33.927690
98,123,1,2020-05-17 23:31:36.198720
99,119,1,2020-05-17 23:36:43.509560
100,119,1,2020-05-17 23:57:10.236175
101,119,1,2020-05-18 00:53:01.064339
102,123,1,2020-05-18 01:07:18.164725
103,123,1,2020-05-18 01:15:10.617835
104,123,1,2020-05-18 01:15:43.569252
105,123,1,2020-05-18 01:34:55.996874
106,123,1,2020-05-18 01:58:36.783396
107,123,1,2020-05-18 02:21:58.717199
108,123,1,2020-05-18 02:22:49.965698
109,124,1,2020-05-18 09:40:15.341495
110,124,1,2020-05-18 09:44:26.940765
111,124,1,2020-05-18 09:45:50.269759
112,124,1,2020-05-18 09:47:53.079295
113,124,1,2020-05-18 09:48:23.153451
114,124,1,2020-05-18 09:48:54.208890
115,124,1,2020-05-18 09:49:12.085385
116,123,1,2020-05-18 10:35:05.914482
117,119,1,2020-05-18 12:49:38.435632
118,123,1,2020-05-18 22:13:03.358002
119,123,1,2020-05-18 22:13:38.234577
120,123,1,2020-05-18 22:34:41.943201
121,123,1,2020-05-18 22:45:13.823993
122,123,1,2020-05-18 22:46:14.937672
123,123,1,2020-05-18 23:09:51.778414
124,123,1,2020-05-18 23:11:14.052796
125,123,1,2020-05-18 23:13:06.798104
126,119,1,2020-05-19 08:11:27.776405
127,119,1,2020-05-19 08:19:57.451633
128,119,1,2020-05-19 08:21:24.990656
129,119,1,2020-05-19 08:48:45.423070
130,119,1,2020-05-19 08:49:02.879927
131,119,1,2020-05-19 09:18:06.186833
132,124,1,2020-05-19 09:33:21.800016
133,124,1,2020-05-19 09:35:18.946146
134,124,1,2020-05-19 09:35:33.982490
135,124,1,2020-05-19 09:35:58.491216
136,124,1,2020-05-19 09:36:16.071442
137,124,1,2020-05-19 09:38:50.010478
138,124,1,2020-05-19 10:16:27.011090
139,124,1,2020-05-19 10:18:50.547382
140,119,1,2020-05-19 10:58:15.656782
141,119,1,2020-05-19 11:20:26.141141
142,119,1,2020-05-19 11:36:21.501455
143,119,1,2020-05-19 11:58:19.276277
144,124,1,2020-05-21 08:36:07.498068
145,124,1,2020-05-21 08:40:14.493191
146,124,1,2020-05-21 08:40:55.683475
147,124,1,2020-05-21 08:41:47.414905
148,124,1,2020-05-21 09:33:09.266901
149,113,1,2020-05-21 11:08:04.170380
150,113,1,2020-05-21 11:14:43.663858
151,113,1,2020-05-21 11:16:26.187408
152,113,1,2020-05-21 11:19:47.282835
153,113,1,2020-05-21 11:23:54.265129
154,113,1,2020-05-21 11:27:40.240924
155,113,1,2020-05-21 11:30:54.365730
156,113,1,2020-05-21 11:34:40.674806
157,123,1,2020-05-21 14:43:20.726602
158,123,1,2020-05-21 14:44:54.757799
159,123,1,2020-05-21 14:46:07.318048
160,123,1,2020-05-21 14:47:45.077899
161,123,1,2020-05-21 14:48:34.871537
162,123,1,2020-05-21 14:49:54.071110
163,123,1,2020-05-21 14:50:27.206971
164,123,1,2020-05-21 14:51:02.329419
165,123,1,2020-05-21 15:25:14.308516
166,123,1,2020-05-21 16:05:02.986122
167,113,1,2020-05-21 17:11:43.466277
168,113,1,2020-05-21 17:15:12.932575
169,113,1,2020-05-21 17:16:18.166993
170,113,1,2020-05-21 17:18:57.993718
171,113,1,2020-05-21 17:23:23.040290
172,113,1,2020-05-21 20:20:52.543174
173,123,1,2020-05-21 23:20:14.658986
174,123,1,2020-05-21 23:36:36.632339
175,123,1,2020-05-21 23:54:41.579561
176,122,1,2020-05-21 23:57:12.632754
177,122,1,2020-05-22 00:16:56.076993
178,122,1,2020-05-22 00:18:29.145310
179,122,1,2020-05-22 00:19:01.404772
180,122,1,2020-05-22 00:19:22.370133
181,122,1,2020-05-22 00:20:15.457143
182,122,1,2020-05-22 00:20:41.702279
183,122,1,2020-05-22 00:21:21.871599
184,122,1,2020-05-22 00:21:42.459487
185,122,1,2020-05-22 00:22:17.557397
186,122,1,2020-05-22 00:22:41.970738
187,122,1,2020-05-22 00:23:12.314990
188,122,1,2020-05-22 00:24:04.537456
189,122,1,2020-05-22 00:25:52.551478
190,122,1,2020-05-22 00:27:10.775370
191,122,1,2020-05-22 00:27:30.093194
192,122,1,2020-05-22 00:27:52.894275
193,122,1,2020-05-22 00:28:22.023530
194,122,1,2020-05-22 00:28:55.492892
195,122,1,2020-05-22 09:26:51.652353
196,123,1,2020-05-22 12:16:10.775682
197,123,1,2020-05-22 12:31:23.085613
198,123,1,2020-05-22 15:25:43.344813
199,123,1,2020-05-22 15:43:49.801387
200,123,1,2020-05-22 21:14:21.071088
201,123,1,2020-05-22 21:21:43.942413
202,123,1,2020-05-22 21:30:07.638221
203,123,1,2020-05-22 21:32:22.113945
204,123,1,2020-05-22 21:35:37.825854
205,123,1,2020-05-22 21:36:20.741853
206,123,1,2020-05-22 21:37:37.240350
207,123,1,2020-05-22 21:37:53.792059
208,123,1,2020-05-23 13:38:08.993316
