1121,904,11,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,0.00,0.00,10.00,10.00,10.00,10.00,0.00,0.00,0.00
1042,404,6,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,0.00,0.00,0.00
1042,406,6,8.40,8.00,8.00,8.00,10.00,10.00,8.00,8.00,8.00,8.00,8.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,9.00,9.00,9.00,9.00,0.00,0.00,0.00
1107,808,10,8.00,6.00,10.00,10.00,10.00,10.00,8.00,6.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,0.00,0.00,0.00
1075,606,8,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,0.00,0.00,10.00,10.00,10.00,10.00,0.00,0.00,0.00
1106,806,10,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,0.00,0.00,8.00,8.00,8.00,8.00,0.00,0.00,0.00
1121,902,11,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,0.00,0.00,10.00,10.00,10.00,10.00,0.00,0.00,0.00
1107,805,10,9.12,8.30,9.80,10.00,10.00,10.00,8.88,8.00,9.20,10.00,10.00,10.00,8.75,8.50,9.00,9.00,0.00,0.00,10.00,10.00,10.00,10.00,0.00,0.00,0.00
1002,102,2,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,0.00,0.00,0.00
1002,103,2,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,0.00,0.00,0.00
1075,609,8,7.35,5.00,10.00,9.40,10.00,9.40,7.03,5.00,7.50,10.00,9.00,10.00,7.38,8.00,5.50,8.00,0.00,0.00,10.00,10.00,10.00,10.00,0.00,0.00,0.00
1121,903,11,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,0.00,0.00,10.00,10.00,10.00,10.00,0.00,0.00,0.00
1005,106,2,10.00,10.00,10.00,10.00,10.00,10.00,8.85,9.00,8.00,9.00,9.00,9.00,10.00,10.00,10.00,10.00,0.00,0.00,6.00,6.00,6.00,6.00,0.00,0.00,0.00
1107,810,10,7.84,6.00,10.00,10.00,9.00,9.40,7.68,6.00,10.00,9.00,9.00,9.30,9.00,8.00,10.00,10.00,0.00,0.00,10.00,10.00,10.00,10.00,0.00,0.00,0.00
1075,604,8,8.50,7.40,9.50,9.50,10.00,9.50,9.00,9.00,9.00,9.00,9.00,9.00,8.68,8.00,10.00,8.70,0.00,0.00,10.00,10.00,10.00,10.00,0.00,0.00,0.00
1046,407,6,10.00,10.00,10.00,10.00,10.00,10.00,9.00,9.00,9.00,9.00,9.00,9.00,8.90,9.00,9.00,9.00,9.00,8.00,6.00,6.00,6.00,6.00,0.00,0.00,0.00
1091,710,9,7.30,5.00,9.00,10.00,10.00,9.50,7.64,6.00,10.00,9.00,8.80,9.10,6.38,5.50,5.00,9.50,0.00,0.00,6.00,6.00,6.00,6.00,0.00,0.00,0.00
1053,506,7,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,0.00,0.00,9.00,9.00,9.00,9.00,0.00,0.00,0.00
1014,201,3,8.10,8.00,8.00,8.00,9.00,8.00,7.90,7.10,9.00,8.00,9.00,9.00,9.00,8.00,10.00,10.00,0.00,0.00,10.00,10.00,10.00,10.00,0.00,0.00,0.00
1004,101,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1004,102,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1004,103,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1008,206,3,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,0.00,0.00,10.00,10.00,10.00,10.00,0.00,0.00,0.00
1072,501,7,9.50,9.00,10.00,10.00,10.00,10.00,9.50,9.00,10.00,10.00,10.00,10.00,9.65,9.30,10.00,10.00,0.00,0.00,10.00,10.00,10.00,10.00,0.00,0.00,0.00
1026,304,5,10.00,10.00,10.00,10.00,10.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,9.40,9.00,10.00,10.00,9.00,10.00,7.00,7.00,7.00,7.00,0.00,0.00,0.00
1091,706,9,9.00,9.00,9.00,9.00,9.00,9.00,10.00,10.00,10.00,10.00,10.00,10.00,9.75,10.00,9.00,10.00,0.00,0.00,9.00,9.00,9.00,9.00,0.00,0.00,0.00
1091,707,9,9.00,9.00,9.00,9.00,9.00,9.00,10.00,10.00,10.00,10.00,10.00,10.00,9.80,9.60,10.00,10.00,10.00,10.00,8.00,8.00,8.00,8.00,0.00,0.00,0.00
1120,905,11,8.09,6.50,9.60,10.00,9.00,10.00,7.69,6.00,8.60,10.00,9.00,10.00,8.63,7.50,9.50,10.00,0.00,0.00,10.00,10.00,10.00,10.00,0.00,0.00,0.00
1121,905,11,9.82,9.70,9.80,10.00,10.00,10.00,9.54,9.20,9.60,10.00,10.00,10.00,10.00,10.00,10.00,10.00,0.00,0.00,10.00,10.00,10.00,10.00,0.00,0.00,0.00
1046,403,6,8.05,7.00,9.00,10.00,9.00,8.00,9.00,9.00,9.00,9.00,9.00,9.00,6.85,8.70,5.00,5.00,0.00,0.00,6.00,6.00,6.00,6.00,0.00,0.00,0.00
1091,701,9,8.05,8.00,8.00,7.00,9.00,9.00,8.60,8.00,9.00,9.00,9.00,10.00,8.00,7.00,9.00,9.00,0.00,0.00,9.00,9.00,8.00,10.00,0.00,0.00,0.00
1121,906,11,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,0.00,0.00,10.00,10.00,10.00,10.00,0.00,0.00,0.00
1121,908,11,9.00,8.00,10.00,10.00,10.00,10.00,9.00,8.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,0.00,0.00,10.00,10.00,10.00,10.00,0.00,0.00,0.00
1004,105,2,11.00,12.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1091,709,9,7.70,7.00,8.00,8.00,9.00,9.00,8.25,8.00,9.00,8.00,9.00,8.00,8.50,8.00,9.00,9.00,0.00,0.00,8.20,8.00,10.00,7.00,0.00,0.00,0.00
1046,402,6,8.00,7.00,8.00,10.00,10.00,8.00,7.60,7.00,8.00,8.00,9.00,8.00,6.35,7.70,5.00,5.00,0.00,0.00,6.00,6.00,6.00,6.00,0.00,0.00,0.00
1003,105,2,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,9.00,9.00,9.00,9.00,0.00,0.00,9.00,9.00,9.00,9.00,0.00,0.00,0.00
1091,703,9,9.00,9.00,9.00,9.00,9.00,9.00,7.75,7.00,9.00,8.00,8.00,9.00,8.50,8.00,9.00,9.00,0.00,0.00,10.00,10.00,10.00,10.00,0.00,0.00,0.00
1046,408,6,6.93,5.00,8.00,9.00,10.00,8.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,6.00,6.00,6.00,0.00,0.00,0.00
1003,101,2,8.70,8.00,10.00,8.00,10.00,10.00,8.00,8.00,8.00,8.00,8.00,8.00,8.35,8.00,9.00,8.00,9.00,9.00,7.00,7.00,7.00,7.00,0.00,0.00,0.00
1008,201,3,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,6.00,10.00,10.00,0.00,0.00,10.00,10.00,10.00,10.00,0.00,0.00,0.00
1074,603,8,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,9.83,10.00,10.00,9.30,0.00,0.00,10.00,10.00,10.00,10.00,0.00,0.00,0.00
1046,404,6,8.15,7.00,9.00,10.00,9.00,9.00,8.00,8.00,8.00,8.00,8.00,8.00,6.50,8.00,5.00,5.00,0.00,0.00,6.00,6.00,6.00,6.00,0.00,0.00,0.00
1091,708,9,7.85,8.00,7.00,8.00,9.00,7.00,8.20,8.00,8.00,8.00,9.00,9.00,8.25,8.00,8.00,9.00,0.00,0.00,9.00,9.00,9.00,9.00,0.00,0.00,0.00
1008,202,3,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,6.00,10.00,10.00,0.00,0.00,10.00,10.00,10.00,10.00,0.00,0.00,0.00
1003,103,2,8.70,8.00,10.00,8.00,10.00,10.00,8.00,8.00,8.00,8.00,8.00,8.00,8.35,8.00,9.00,8.00,9.00,9.00,7.00,7.00,7.00,7.00,0.00,0.00,0.00
1120,904,11,9.00,8.00,10.00,10.00,10.00,10.00,8.00,6.00,10.00,10.00,10.00,10.00,8.25,7.00,9.00,10.00,0.00,0.00,10.00,10.00,10.00,10.00,0.00,0.00,0.00
1074,607,8,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,9.60,9.40,10.00,10.00,9.00,10.00,10.00,10.00,10.00,10.00,0.00,0.00,0.00
1026,302,5,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,0.00,0.00,0.00
1074,602,8,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,9.73,10.00,9.00,9.90,0.00,0.00,10.00,10.00,10.00,10.00,0.00,0.00,0.00
1003,102,2,8.70,8.00,10.00,8.00,10.00,10.00,8.00,8.00,8.00,8.00,8.00,8.00,7.70,7.00,9.00,7.00,9.00,9.00,7.00,7.00,7.00,7.00,0.00,0.00,0.00
1121,909,11,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,0.00,0.00,10.00,10.00,10.00,10.00,0.00,0.00,0.00
1120,903,11,9.00,8.00,10.00,10.00,10.00,10.00,9.00,8.00,10.00,10.00,10.00,10.00,8.00,8.00,8.00,8.00,0.00,0.00,10.00,10.00,10.00,10.00,0.00,0.00,0.00
1120,906,11,10.00,10.00,10.00,10.00,10.00,10.00,9.00,9.00,9.00,9.00,9.00,9.00,10.00,10.00,10.00,10.00,0.00,0.00,10.00,10.00,10.00,10.00,0.00,0.00,0.00
1026,305,5,9.50,9.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,0.00,0.00,10.00,10.00,10.00,10.00,0.00,0.00,0.00
1046,406,6,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,0.00,0.00,6.00,6.00,6.00,6.00,0.00,0.00,0.00
1008,204,3,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,10.00,10.00,10.00,10.00,0.00,0.00,9.48,9.80,9.00,9.00,0.00,0.00,0.00
1074,601,8,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,9.65,9.30,10.00,10.00,0.00,0.00,9.70,9.50,10.00,10.00,0.00,0.00,0.00
1008,203,3,6.80,8.00,8.00,0.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,7.75,6.00,10.00,9.00,0.00,0.00,10.00,10.00,10.00,10.00,0.00,0.00,0.00
1074,609,8,9.35,8.70,10.00,10.00,10.00,10.00,9.50,9.00,10.00,10.00,10.00,10.00,9.00,9.00,8.00,10.00,0.00,0.00,10.00,10.00,10.00,10.00,0.00,0.00,0.00
1026,303,5,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,0.00,0.00,0.00
1074,608,8,9.23,9.00,9.00,9.60,10.00,9.40,10.00,10.00,10.00,10.00,10.00,10.00,8.75,8.00,9.50,9.50,0.00,0.00,10.00,10.00,10.00,10.00,0.00,0.00,0.00
1074,606,8,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,0.00,0.00,9.00,9.00,9.00,9.00,0.00,0.00,0.00
1003,104,2,8.00,8.00,8.00,8.00,8.00,8.00,9.00,9.00,9.00,9.00,9.00,9.00,9.63,9.50,9.50,10.00,0.00,0.00,10.00,10.00,10.00,10.00,0.00,0.00,0.00
1028,302,5,10.00,10.00,10.00,10.00,10.00,10.00,9.40,10.00,9.00,9.00,8.00,9.00,9.30,9.00,10.00,10.00,9.00,9.00,9.60,10.00,9.00,9.00,0.00,0.00,0.00
1028,304,5,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,8.35,8.00,8.00,9.00,8.00,10.00,7.00,7.00,7.00,7.00,0.00,0.00,0.00
1126,904,11,10.00,10.00,10.00,10.00,10.00,10.00,9.00,9.00,9.00,9.00,9.00,9.00,7.00,4.00,10.00,10.00,0.00,0.00,8.00,7.50,10.00,7.50,0.00,0.00,0.00
1120,910,11,7.81,6.80,9.00,8.00,9.00,9.60,6.34,5.00,6.00,8.00,9.00,8.40,7.00,8.00,5.00,7.00,0.00,0.00,6.00,6.00,6.00,6.00,0.00,0.00,0.00
1002,104,2,8.30,8.60,8.00,8.00,8.00,8.00,9.00,9.00,9.00,9.00,9.00,9.00,10.00,10.00,10.00,10.00,0.00,0.00,10.00,10.00,10.00,10.00,0.00,0.00,0.00
1045,407,6,8.50,10.00,0.00,10.00,10.00,10.00,9.00,9.00,9.00,9.00,9.00,9.00,10.00,10.00,10.00,10.00,0.00,0.00,8.00,8.00,8.00,8.00,0.00,0.00,0.00
1045,405,6,7.02,6.50,7.60,5.50,10.00,8.00,8.66,10.00,7.40,5.00,10.00,8.00,8.38,9.00,9.50,6.00,0.00,0.00,7.14,7.90,6.00,6.00,0.00,0.00,0.00
1129,908,11,7.00,7.00,7.00,7.00,7.00,7.00,7.05,7.10,7.00,7.00,7.00,7.00,6.00,6.00,6.00,6.00,0.00,0.00,6.00,6.00,6.00,6.00,0.00,0.00,0.00
1078,605,8,7.44,6.70,9.60,5.00,10.00,9.00,7.59,7.30,8.60,5.00,10.00,9.00,7.88,6.00,9.50,10.00,0.00,0.00,10.00,10.00,10.00,10.00,0.00,0.00,0.00
1045,402,6,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,9.75,9.50,10.00,10.00,0.00,0.00,7.00,7.00,7.00,7.00,0.00,0.00,0.00
1001,103,2,8.05,7.00,10.00,7.00,10.00,10.00,8.05,7.00,10.00,7.00,10.00,10.00,8.05,7.00,10.00,7.00,10.00,10.00,9.20,10.00,9.00,7.00,0.00,0.00,0.00
1006,102,2,9.65,10.00,9.00,10.00,9.00,9.00,9.65,10.00,9.00,10.00,9.00,9.00,9.75,10.00,9.00,10.00,9.00,10.00,8.80,9.00,8.00,9.00,0.00,0.00,0.00
1001,105,2,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,9.00,0.00,0.00,9.00,9.00,9.00,9.00,0.00,0.00,0.00
1006,105,2,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,9.00,9.00,9.00,9.00,0.00,0.00,9.00,9.00,9.00,9.00,0.00,0.00,0.00
1007,102,2,9.00,9.00,9.00,9.00,9.00,9.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,0.00,0.00,0.00
1007,105,2,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,9.00,9.00,9.00,9.00,0.00,0.00,9.00,9.00,9.00,9.00,0.00,0.00,0.00
1011,202,3,9.35,10.00,9.00,8.00,9.00,9.00,9.35,10.00,9.00,8.00,9.00,9.00,6.00,6.00,6.00,6.00,0.00,0.00,6.00,6.00,6.00,6.00,0.00,0.00,0.00
1078,601,8,8.25,8.70,7.30,8.00,8.00,8.00,7.45,8.90,6.00,6.00,6.00,6.00,9.60,10.00,8.40,10.00,0.00,0.00,10.00,10.00,10.00,10.00,0.00,0.00,0.00
1006,101,2,9.65,10.00,9.00,10.00,9.00,9.00,9.65,10.00,9.00,10.00,9.00,9.00,9.60,10.00,9.00,9.00,9.00,10.00,8.80,9.00,8.00,9.00,0.00,0.00,0.00
1011,205,3,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,6.00,6.00,6.00,6.00,0.00,0.00,6.00,6.00,6.00,6.00,0.00,0.00,0.00
1028,306,5,9.40,10.00,8.00,10.00,9.00,8.00,7.55,8.00,7.00,8.00,7.00,6.00,9.50,10.00,9.00,9.00,0.00,0.00,6.00,6.00,6.00,6.00,0.00,0.00,0.00
1011,203,3,9.65,10.00,10.00,9.00,9.00,9.00,9.55,10.00,9.00,10.00,8.00,9.00,6.00,6.00,6.00,6.00,0.00,0.00,6.00,6.00,6.00,6.00,0.00,0.00,0.00
1011,204,3,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,9.60,9.50,9.90,9.50,0.00,0.00,9.00,9.00,9.00,9.00,0.00,0.00,0.00
1078,607,8,8.00,8.00,8.00,8.00,8.00,8.00,9.00,9.00,9.00,9.00,9.00,9.00,9.70,9.40,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,0.00,0.00,0.00
1009,206,3,7.50,5.00,10.00,10.00,10.00,10.00,9.50,10.00,9.00,9.00,9.00,9.00,7.25,6.00,8.00,9.00,0.00,0.00,6.00,6.00,6.00,6.00,0.00,0.00,0.00
1007,101,2,9.00,9.00,9.00,9.00,9.00,9.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,0.00,0.00,0.00
1011,206,3,9.20,9.00,8.00,10.00,10.00,10.00,8.00,6.00,10.00,10.00,10.00,10.00,6.75,6.00,8.00,7.00,0.00,0.00,6.00,6.00,6.00,6.00,0.00,0.00,0.00
1121,901,11,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,0.00,0.00,10.00,10.00,10.00,10.00,0.00,0.00,0.00
1023,202,3,8.00,8.00,8.00,8.00,8.00,8.00,8.15,8.00,8.00,9.00,8.00,8.00,9.00,8.00,10.00,10.00,0.00,0.00,9.60,10.00,8.00,10.00,0.00,0.00,0.00
1120,901,11,10.00,10.00,10.00,10.00,10.00,10.00,8.10,7.00,10.00,8.00,10.00,9.00,9.00,9.00,9.00,9.00,0.00,0.00,9.02,8.70,10.00,9.00,0.00,0.00,0.00
1120,908,11,8.00,6.00,10.00,10.00,10.00,10.00,8.00,6.00,10.00,10.00,10.00,10.00,8.00,8.00,8.00,8.00,0.00,0.00,8.00,8.00,8.00,8.00,0.00,0.00,0.00
1120,909,11,8.20,7.00,8.00,10.00,10.00,10.00,7.10,5.00,9.00,9.00,10.00,9.00,9.00,9.00,9.00,9.00,0.00,0.00,9.00,9.00,9.00,9.00,0.00,0.00,0.00
1009,205,3,8.20,8.00,8.00,8.00,9.00,9.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,0.00,0.00,9.00,9.00,9.00,9.00,0.00,0.00,0.00
1045,404,6,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,9.90,9.80,10.00,10.00,0.00,0.00,7.00,7.00,7.00,7.00,0.00,0.00,0.00
