3916,1029,1,2020-06-14 08:56:49.965802
3918,1112,1,2020-06-14 12:02:30.545036
3920,1119,1,2020-06-14 13:02:24.581081
4,1035,1,2020-05-14 05:40:19.748627
5,1086,1,2020-05-14 05:47:41.988689
6,1010,1,2020-05-14 07:43:53.236488
7,1021,1,2020-05-14 08:53:27.530426
8,1100,1,2020-05-14 08:55:20.087525
9,1002,1,2020-05-14 09:09:38.305978
10,1002,1,2020-05-14 09:10:58.150332
11,1002,1,2020-05-14 09:12:19.446756
12,1002,1,2020-05-14 09:25:14.981441
13,1010,1,2020-05-14 09:25:57.067671
14,1003,1,2020-05-14 09:32:02.298735
15,1002,1,2020-05-14 09:34:31.142797
16,1002,1,2020-05-14 09:42:31.920792
17,1111,1,2020-05-14 09:44:13.554146
18,1075,1,2020-05-14 09:51:01.683103
19,1111,1,2020-05-14 10:00:15.814166
20,1111,1,2020-05-14 10:00:53.097986
21,1029,1,2020-05-14 10:01:26.242898
22,1021,1,2020-05-14 10:01:45.206331
23,1021,1,2020-05-14 10:02:41.664102
24,1021,1,2020-05-14 10:02:42.140612
25,1021,1,2020-05-14 10:03:45.228883
26,1125,1,2020-05-14 10:04:58.874735
27,1021,1,2020-05-14 10:05:55.213262
28,1017,1,2020-05-14 10:06:26.302583
29,1034,1,2020-05-14 10:06:56.564026
30,1002,1,2020-05-14 10:07:50.456850
31,1021,1,2020-05-14 10:11:46.176135
32,1111,1,2020-05-14 10:14:58.761530
33,1056,1,2020-05-14 10:46:34.606498
34,1106,1,2020-05-14 10:47:37.192308
35,1071,1,2020-05-14 10:56:46.470109
36,1002,1,2020-05-14 10:57:49.786019
37,1041,1,2020-05-14 11:03:40.747765
38,1110,1,2020-05-14 11:19:40.887437
39,1027,1,2020-05-14 11:23:58.158325
40,1117,1,2020-05-14 11:31:40.118351
41,1003,1,2020-05-14 11:38:54.313880
42,1095,1,2020-05-14 11:39:33.536391
43,1111,1,2020-05-14 11:42:31.726163
44,1068,1,2020-05-14 11:52:04.159480
45,1068,1,2020-05-14 11:52:33.234461
46,1003,1,2020-05-14 11:55:10.707515
47,1008,1,2020-05-14 11:57:30.224823
48,1095,1,2020-05-14 12:05:56.094255
49,1082,1,2020-05-14 12:06:52.825319
50,1112,1,2020-05-14 12:08:12.428473
51,1082,1,2020-05-14 12:12:41.369734
52,1107,1,2020-05-14 12:14:00.645986
53,1107,1,2020-05-14 12:16:30.721528
54,1050,1,2020-05-14 12:34:06.574975
55,1050,1,2020-05-14 12:37:49.157783
56,1050,1,2020-05-14 12:38:05.405276
57,1050,1,2020-05-14 12:38:16.822419
58,1095,1,2020-05-14 12:39:05.073959
59,1039,1,2020-05-14 12:52:21.653087
60,1113,1,2020-05-14 13:01:20.498923
61,1113,1,2020-05-14 13:01:59.792895
62,1112,1,2020-05-14 13:10:44.615535
63,1098,1,2020-05-14 13:12:05.159671
64,1093,1,2020-05-14 13:18:02.518896
65,1071,1,2020-05-14 13:20:16.648447
66,1012,1,2020-05-14 13:31:41.201178
67,1016,1,2020-05-14 13:33:34.394188
68,1001,1,2020-05-14 13:38:27.568866
69,1047,1,2020-05-14 13:57:51.423091
70,1047,1,2020-05-14 13:58:04.456310
71,1008,1,2020-05-14 14:32:11.731061
72,1031,1,2020-05-14 15:14:46.886127
73,1122,1,2020-05-14 15:47:41.595050
74,1095,1,2020-05-14 16:52:17.946201
75,1075,1,2020-05-14 17:08:55.680156
76,1075,1,2020-05-14 17:10:31.403441
77,1075,1,2020-05-14 17:12:43.073919
78,1113,1,2020-05-14 17:15:05.985128
79,1113,1,2020-05-14 17:21:12.543263
80,1071,1,2020-05-14 17:47:38.159603
81,1049,1,2020-05-14 17:50:38.869396
82,1049,1,2020-05-14 17:50:40.473391
83,1102,1,2020-05-14 18:53:53.771372
84,1102,1,2020-05-14 18:53:53.772446
85,1122,1,2020-05-14 18:56:31.173764
86,1008,1,2020-05-14 19:31:37.545555
87,1044,1,2020-05-14 19:42:59.953990
88,1115,1,2020-05-14 19:49:28.284830
89,1115,1,2020-05-14 19:50:37.468043
90,1115,1,2020-05-14 19:51:21.631942
91,1115,1,2020-05-14 19:51:29.120218
92,1115,1,2020-05-14 19:52:52.461196
93,1115,1,2020-05-14 19:56:21.247969
94,1115,1,2020-05-14 19:57:29.503016
95,1115,1,2020-05-14 19:57:42.083925
96,1115,1,2020-05-14 19:57:48.906640
97,1115,1,2020-05-14 19:58:54.632755
98,1115,1,2020-05-14 20:03:28.788267
99,1115,1,2020-05-14 20:03:33.961206
100,1115,1,2020-05-14 20:03:38.724022
101,1105,1,2020-05-14 20:59:33.410792
102,1003,1,2020-05-14 21:40:05.009501
103,1031,1,2020-05-14 22:06:09.195530
104,1030,1,2020-05-14 23:21:27.780315
105,1075,1,2020-05-15 09:48:23.694762
